"ID","Lat","Lon"
287,-37.6,149.163
288,-37.6,149.163
289,-37.6,149.163
290,37.2239,-80.4224
291,37.2239,-80.4224
292,37.2239,-80.4224
293,37.2239,-80.4224
294,37.2239,-80.4224
295,37.2239,-80.4224
296,37.2239,-80.4224
297,37.2239,-80.4224
298,37.2239,-80.4224
299,37.2239,-80.4224
300,37.2239,-80.4224
301,37.2239,-80.4224
302,24.9333,117.9833
303,24.9333,117.9833
304,24.9333,117.9833
305,24.9333,117.9833
306,36.483,51.983
307,36.483,51.983
308,36.483,51.983
309,36.483,51.983
310,36.483,51.983
311,36.483,51.983
312,36.483,51.983
313,36.483,51.983
314,36.483,51.983
315,36.483,51.983
316,36.483,51.983
317,36.483,51.983
318,36.483,51.983
319,36.483,51.983
320,36.483,51.983
321,36.483,51.983
322,36.483,51.983
323,36.483,51.983
324,37.2239,-80.4224
325,37.2239,-80.4224
326,37.2239,-80.4224
327,37.2239,-80.4224
328,37.2239,-80.4224
329,37.2239,-80.4224
330,37.2239,-80.4224
331,37.2239,-80.4224
332,37.2239,-80.4224
333,37.2239,-80.4224
334,37.2239,-80.4224
335,37.2239,-80.4224
336,37.2239,-80.4224
337,37.2239,-80.4224
338,37.2239,-80.4224
339,37.2239,-80.4224
340,37.2239,-80.4224
341,37.2239,-80.4224
342,27.583,117.35
343,22.063,106.843
344,22.063,106.843
345,22.063,106.843
346,22.063,106.843
347,22.063,106.843
348,22.063,106.843
349,22.063,106.843
350,22.063,106.843
351,26.42,117.3
352,24.775,107.7333333
353,34.243,106.415
354,34.243,106.415
355,34.243,106.415
356,34.243,106.415
357,34.243,106.415
358,34.243,106.415
359,34.243,106.415
360,34.243,106.415
361,34.243,106.415
362,34.243,106.415
363,34.243,106.415
364,34.243,106.415
365,27.42,117.67
366,27.42,117.67
367,27.42,117.67
368,27.42,117.67
369,27.42,117.67
370,27.42,117.67
371,27.42,117.67
372,27.42,117.67
373,27.42,117.67
374,27.42,117.67
375,27.42,117.67
376,27.42,117.67
377,24.4167,117.6167
378,25.1167,116.5
379,25.1167,116.5
380,25.6,119.142
381,25.6,119.142
382,25.6,119.142
383,25.6,119.142
384,26.37,117.99
385,26.37,117.99
386,26.37,117.99
387,26.37,117.99
388,27.85,117.533
389,27.85,117.533
390,27.85,117.533
391,27.85,117.533
392,27.85,117.533
393,27.85,117.533
394,27.85,117.533
395,27.85,117.533
396,27.85,117.533
397,27.85,117.533
398,27.85,117.533
399,25.85,117.58
400,25.85,117.58
401,25.85,117.58
402,25.85,117.58
403,25.85,117.58
404,25.85,117.58
405,25.85,117.58
406,27.05,118.15
407,27.05,118.15
408,27.05,118.15
409,27.05,118.15
410,27.05,118.15
411,26.45,118.0833
412,25.518,117.947
413,25.518,117.947
414,25.5167,117.9333
415,26.546,117.922
416,26.546,117.922
417,26.546,117.922
418,26.546,117.922
419,27,118.5
420,27,118.5
421,21.4581,105.1447
422,21.4581,105.1447
423,21.4581,105.1447
424,21.4581,105.1447
425,21.4581,105.1447
426,21.4581,105.1447
427,21.4581,105.1447
428,21.4581,105.1447
429,21.4581,105.1447
430,21.4581,105.1447
431,21.4581,105.1447
432,21.4581,105.1447
433,24.742,117.475
434,24.742,117.475
435,27.2,119.6
436,27.2,119.6
437,26.5167,116.2667
438,26.5167,116.2667
439,26.5167,116.2667
440,26.5167,116.2667
441,26.5167,116.2667
442,26.5167,116.2667
443,19.5,-155.25
444,19.5,-155.25
445,19.5,-155.25
446,19.5,-155.25
447,19.5,-155.25
448,19.5,-155.25
449,19.5,-155.25
450,19.5,-155.25
451,-4.4667,39.4833
452,-4.4667,39.4833
453,-4.4667,39.4833
454,-4.4667,39.4833
455,-4.4667,39.4833
456,-4.4667,39.4833
457,-4.4667,39.4833
458,-4.4667,39.4833
459,-4.4667,39.4833
460,64.05,20.3667
461,64.05,20.3667
462,64.05,20.3667
463,64.05,20.3667
464,64.05,20.3667
465,64.05,20.3667
466,26.392,117.183
467,25.6686,101.8586
468,25.6686,101.8586
469,29.4972,117.8322
470,29.4972,117.8322
471,29.4972,117.8322
472,29.4972,117.8322
473,25.076,118.101
474,25.076,118.101
475,24.83,117.58
476,24.83,117.58
477,25.6,118.617
478,25.6,118.617
479,26.2,117.2
480,26.2,117.2
481,25.6667,118.5667
482,25.6667,118.5667
483,25.6667,118.5667
484,25.6667,118.5667
485,25.6667,118.5667
486,25.6667,118.5667
487,25.6667,118.5667
488,25.6667,118.5667
489,25.6667,118.5667
490,25.473,119.772
491,25.473,119.772
492,24.9,118.01
493,24.9,118.01
494,25.3,118.35
495,25.3,118.35
496,27.185,118.383
497,27.185,118.383
498,27.185,118.383
499,29.2167,107.3583
500,29.2167,107.3583
501,29.21666667,107.3583333
502,29.21666667,107.3583333
503,22.017,107.167
504,22.017,107.167
505,22.017,107.167
506,22.017,107.167
507,22.017,107.167
508,22.017,107.167
509,22.017,107.167
510,22.017,107.167
511,22.017,107.167
512,22.017,107.167
513,22.017,107.167
514,22.017,107.167
515,22.017,107.167
516,22.017,107.167
517,22.017,107.167
518,22.017,107.167
519,27.25,110.417
520,27.25,110.417
521,27.25,110.417
522,27.25,110.417
523,27.25,110.417
524,24.933,118
525,24.933,118
526,24.933,118
527,24.933,118
528,24.933,118
529,24.933,118
530,26.609,116.79
531,26.609,116.79
532,41.217,124.85
533,41.217,124.85
534,41.217,124.85
535,41.4,-7.1
536,41.4,-7.1
537,41.4,-7.1
538,41.4,-7.1
539,41.4,-7.1
540,41.4,-7.1
541,41.4,-7.1
542,41.4,-7.1
543,41.4,-7.1
544,41.4,-7.1
545,41.4,-7.1
546,41.4,-7.1
547,26.433,117.817
548,26.433,117.817
549,26.433,117.817
550,28.433,118.967
551,28.433,118.967
552,28.433,118.967
553,28.433,118.967
554,28.433,118.967
555,28.433,118.967
556,36.1,118.11
557,36.1,118.11
558,60.5,16.9
559,60.5,16.9
560,43.7261,-121.6169
561,43.7261,-121.6169
562,43.7261,-121.6169
563,43.7261,-121.6169
564,43.7261,-121.6169
565,43.7261,-121.6169
566,43.7261,-121.6169
567,43.7261,-121.6169
568,43.7261,-121.6169
569,43.7261,-121.6169
570,43.7261,-121.6169
571,43.7261,-121.6169
572,43.7261,-121.6169
573,43.7261,-121.6169
574,43.7261,-121.6169
575,43.7261,-121.6169
576,43.7261,-121.6169
577,43.7261,-121.6169
578,43.8116,-121.6734
579,43.8116,-121.6734
580,43.8116,-121.6734
581,43.8116,-121.6734
582,43.8116,-121.6734
583,43.8116,-121.6734
584,43.8116,-121.6734
585,43.8116,-121.6734
586,43.8116,-121.6734
587,43.8116,-121.6734
588,43.8116,-121.6734
589,43.8116,-121.6734
590,43.8116,-121.6734
591,43.8116,-121.6734
592,43.8116,-121.6734
593,43.8116,-121.6734
594,43.8116,-121.6734
595,43.8116,-121.6734
596,27,117.87
597,27,117.87
598,27,117.87
599,27,117.87
600,27,117.87
601,27,117.87
602,27,117.87
603,27,117.87
604,27,117.87
605,27,117.87
606,27,117.87
607,27,117.87
608,27,117.87
609,27,117.87
610,27,117.87
611,27,117.87
612,27,117.87
613,27,117.87
614,47.8071,1.9767
615,47.8071,1.9767
616,47.8071,1.9767
617,47.8071,1.9767
618,47.8071,1.9767
619,47.8071,1.9767
620,47.8071,1.9767
621,47.8071,1.9767
622,9.2167,-79.7833
623,9.2167,-79.7833
624,9.2167,-79.7833
625,9.2167,-79.7833
626,9.2167,-79.7833
627,9.2167,-79.7833
628,9.2167,-79.7833
629,9.2167,-79.7833
630,9.2167,-79.7833
631,9.2167,-79.7833
632,9.2167,-79.7833
633,9.2167,-79.7833
634,9.2167,-79.7833
635,9.2167,-79.7833
636,9.2167,-79.7833
637,9.2167,-79.7833
638,9.2167,-79.7833
639,9.2167,-79.7833
640,9.2167,-79.7833
641,9.2167,-79.7833
642,9.2167,-79.7833
643,9.2167,-79.7833
644,9.2167,-79.7833
645,9.2167,-79.7833
646,9.2167,-79.7833
647,9.2167,-79.7833
648,9.2167,-79.7833
649,9.2167,-79.7833
650,9.2167,-79.7833
651,9.2167,-79.7833
652,9.2167,-79.7833
653,9.2167,-79.7833
654,9.2167,-79.7833
655,9.2167,-79.7833
656,9.2167,-79.7833
657,9.2167,-79.7833
658,9.2167,-79.7833
659,9.2167,-79.7833
660,9.2167,-79.7833
661,9.2167,-79.7833
662,9.2167,-79.7833
663,9.2167,-79.7833
664,9.2167,-79.7833
665,9.2167,-79.7833
666,9.2167,-79.7833
667,41.4,-7.1
668,41.4,-7.1
669,41.4,-7.1
670,41.4,-7.1
671,41.4,-7.1
672,41.4,-7.1
673,41.4,-7.1
674,41.4,-7.1
675,41.4,-7.1
676,41.4,-7.1
677,41.4,-7.1
678,41.4,-7.1
679,7.583,-2.5
680,25.6981,118.1111
681,25.6981,118.1111
682,25.5106,118.2231
683,25.5106,118.2231
684,23.5,112.1667
685,23.5,112.1667
686,23.5,112.1667
687,23.5,112.1667
688,18.45,-66.167
689,18.45,-66.167
690,18.45,-66.167
691,18.45,-66.167
692,18.45,-66.167
693,18.45,-66.167
694,26.8,116.784
695,26.8,116.784
696,26,118
697,26,118
698,26,118
699,26,118
700,10.4333,-86.9833
701,10.4333,-86.9833
702,10.4333,-86.9833
703,10.4333,-86.9833
704,10.4333,-86.9833
705,10.4333,-86.9833
706,10.4333,-86.9833
707,10.4333,-86.9833
708,10.4333,-86.9833
709,21.7266,-105.1131
710,-22.76,-43.67
711,-22.76,-43.67
712,-22.76,-43.67
713,-22.76,-43.67
714,48.0167,7.0167
715,48.0167,7.0167
716,48.0167,7.0167
717,48.0167,7.0167
718,48.0167,7.0167
719,48.0167,7.0167
720,34.3333,106
721,53.2333,-4.0167
722,53.2333,-4.0167
723,53.2333,-4.0167
724,53.2333,-4.0167
725,53.2333,-4.0167
726,53.2333,-4.0167
727,53.2333,-4.0167
728,53.2333,-4.0167
729,53.2333,-4.0167
730,53.2333,-4.0167
731,53.2333,-4.0167
732,53.2333,-4.0167
733,22.733,112.167
734,22.733,112.167
735,22.733,112.167
736,22.733,112.167
737,25.816,118.339
738,25.816,118.339
739,25.57,118.65
740,25.57,118.65
741,45.3833,127.5333
742,45.3833,127.5333
743,44.7333,-0.7667
744,44.7333,-0.7667
745,44.7333,-0.7667
746,44.7333,-0.7667
747,-31.245,-54.082
748,-31.245,-54.082
749,-8.0879,157.1463
750,-8.0879,157.1463
751,-7.876,157.1297
752,-7.876,157.1297
753,25.1333,117.9333
754,25.049,118.042
755,25.049,118.042
756,25.049,118.042
757,25.049,118.042
758,25.049,118.042
759,25.049,118.042
760,25.049,118.042
761,26.815,117.125
762,26.815,117.125
763,26.194,116.681
764,26.194,116.681
765,27.4721,117.1914
766,27.4721,117.1914
767,27.4721,117.1914
768,27.4721,117.1914
769,25.5533,119.9067
770,25.5533,119.9067
771,25.5533,119.9067
772,25.5533,119.9067
773,25.5533,119.9067
774,27.702,118.372
775,27.702,118.372
776,24.583,118.917
777,26.1,118.2
778,26.1,118.2
779,26.1,118.2
780,26.1,118.2
781,26.1,118.2
782,26.1,118.2
783,26.1,118.2
784,26.1,118.2
785,31.67,116.48
786,31.67,116.48
787,31.67,116.48
788,29.6167,119.0167
789,29.6167,119.0167
790,20.8772,109.8316
791,20.6987,110.0343
792,24.8333,118.2667
793,25.082,118.226
794,25.082,118.226
795,24.9951,117.9368
796,24.9951,117.9368
797,24.9236,117.8172
798,24.9236,117.8172
799,25.26,117.62
800,25.26,117.62
801,23.0333,108.5083
802,23.609,117.409
803,23.609,117.409
804,23.609,117.409
805,23.609,117.409
806,23.609,117.409
807,23.609,117.409
808,23.609,117.409
809,23.609,117.409
810,23.609,117.409
811,23.609,117.409
812,23.609,117.409
813,23.609,117.409
814,23.609,117.409
815,23.609,117.409
816,23.609,117.409
817,23.609,117.409
818,23.609,117.409
819,23.609,117.409
820,23.609,117.409
821,23.609,117.409
822,23.609,117.409
823,23.609,117.409
824,23.609,117.409
825,23.609,117.409
826,25.433,118.283
827,25.433,118.283
828,24.825,118.058
829,26.34375,119.559
830,26.34375,119.559
831,25.717,118.567
832,25.717,118.567
833,25.717,118.567
834,25.717,118.567
835,25.717,118.567
836,25.717,118.567
837,25.717,118.567
838,25.717,118.567
839,25.717,118.567
840,25.026,116.996
841,25.026,116.996
842,25.026,116.996
843,25.026,116.996
844,25.026,116.996
845,25.026,116.996
846,25.026,116.996
847,38.25,106.25
848,38.25,106.25
849,38.25,106.25
850,38.25,106.25
851,38.25,106.25
852,38.25,106.25
853,38.25,106.25
854,38.25,106.25
855,38.25,106.25
856,38.25,106.25
857,38.25,106.25
858,38.25,106.25
859,38.25,106.25
860,38.25,106.25
861,38.25,106.25
862,38.25,106.25
863,27.06,115.06
864,27.06,115.06
865,27.06,115.06
866,20.35,110.017
867,20.35,110.017
868,20.35,110.017
869,20.35,110.017
870,20.35,110.017
871,20.35,110.017
872,20.35,110.017
873,20.35,110.017
874,24.683,118.494
875,24.683,118.494
876,23.583,117.033
877,23.583,117.033
878,23.583,117.033
879,23.583,117.033
880,23.583,117.033
881,23.583,117.033
882,25.323,118.32
883,25.323,118.32
884,23.16,107.79
885,23.16,107.79
886,23.16,107.79
887,23.16,107.79
888,23.16,107.79
889,23.16,107.79
890,9.325,-79.6333
891,9.325,-79.6333
892,9.325,-79.6333
893,9.325,-79.6333
894,9.325,-79.6333
895,9.325,-79.6333
896,9.325,-79.6333
897,9.325,-79.6333
898,9.325,-79.6333
899,9.325,-79.6333
900,26.488,117.626
901,26.488,117.626
902,26.254,116.619
903,26.254,116.619
904,26.254,116.619
905,37.5917,111.375
906,37.5917,111.375
907,37.5917,111.375
908,37.5917,111.375
909,26.073,116.594
910,26.073,116.594
911,26.073,116.594
912,26.073,116.594
913,24.6833,117.05
914,25.85,118.1833
915,25.85,118.1833
916,25.85,118.1833
917,25.85,118.1833
918,24.914,117.503
919,24.914,117.503
920,26.208,117.525
921,26.208,117.525
922,25.033,116.187
923,25.033,116.187
924,25.033,116.187
925,25.033,116.187
926,25.033,116.187
927,25.033,116.187
928,25.3,118
929,25.3,118
930,25.4833,118.3833
931,25.4833,118.3833
932,25.29,117.69
933,25.29,117.69
