"ID","Lat","Lon"
293,25.806,110.869
294,25.806,110.869
295,25.806,110.869
296,25.806,110.869
297,25.806,110.869
298,37.877,118.587
299,37.877,118.587
300,37.877,118.587
301,37.877,118.587
302,37.877,118.587
303,37.877,118.587
304,25.5,119.1
305,25.5,119.1
306,25.5,119.1
307,26.1,116.96
308,26.1,116.96
309,26.1,116.96
310,26.1,116.96
311,26.1,116.96
312,26.1,116.96
313,22.139,106.822
314,27,118.5
315,27,118.5
316,27,118.5
317,27,118.5
318,27,118.5
319,27,118.5
320,26.44,118.41
321,26.44,118.41
322,26.44,118.41
323,26.44,118.41
324,26.44,118.41
325,26.44,118.41
326,-29.88,153.072
327,-29.88,153.072
328,-29.88,153.072
329,-29.88,153.072
330,-29.88,153.072
331,-29.88,153.072
332,-29.88,153.072
333,-29.88,153.072
334,-29.88,153.072
335,-29.88,153.072
336,-29.88,153.072
337,-29.88,153.072
338,-37.6,149.163
339,-37.6,149.163
340,-37.6,149.163
341,-37.6,149.163
342,-37.6,149.163
343,-37.6,149.163
344,-37.6,149.163
345,-37.6,149.163
346,-37.6,149.163
347,-37.6,149.163
348,-37.6,149.163
349,-37.6,149.163
350,-37.6,149.163
351,-37.6,149.163
352,-37.6,149.163
353,-37.6,149.163
354,-37.6,149.163
355,-37.6,149.163
356,-37.6,149.163
357,-37.6,149.163
358,-37.6,149.163
359,-37.6,149.163
360,-37.6,149.163
361,-37.6,149.163
362,-37.6,149.163
363,-37.6,149.163
364,-37.6,149.163
365,-37.6,149.163
366,-37.6,149.163
367,-37.6,149.163
368,-37.6,149.163
369,-37.6,149.163
370,-37.6,149.163
371,-37.6,149.163
372,-37.6,149.163
373,-37.6,149.163
374,-37.6,149.163
375,-37.6,149.163
376,-37.6,149.163
377,-37.6,149.163
378,-37.6,149.163
379,-37.6,149.163
380,-37.6,149.163
381,-37.6,149.163
382,-37.6,149.163
383,-37.6,149.163
384,-37.6,149.163
385,-37.6,149.163
386,-37.6,149.163
387,-37.6,149.163
388,-37.6,149.163
389,-37.6,149.163
390,-37.6,149.163
391,-37.6,149.163
392,-37.6,149.163
393,-37.6,149.163
394,-37.6,149.163
395,-37.6,149.163
396,-37.6,149.163
397,-37.6,149.163
398,-34.833,150.25
399,-34.833,150.25
400,-37.033,149.883
401,-37.033,149.883
402,-35.25,149.167
403,-35.25,149.167
404,-35.25,149.167
405,-35.25,149.167
406,-37.6,149.163
407,-37.6,149.163
408,-37.6,149.163
409,-37.6,149.163
410,-37.6,149.163
411,-37.6,149.163
412,-37.6,149.163
413,-37.6,149.163
414,-37.6,149.163
415,-37.6,149.163
416,-37.6,149.163
417,-37.6,149.163
418,-37.6,149.163
419,-37.6,149.163
420,-37.6,149.163
421,-37.6,149.163
422,-37.6,149.163
423,-37.6,149.163
424,-37.6,149.163
425,-37.6,149.163
426,-37.6,149.163
427,-37.6,149.163
428,-37.6,149.163
429,-37.6,149.163
430,-37.6,149.163
431,-37.6,149.163
432,-37.6,149.163
433,-37.6,149.163
434,-37.6,149.163
435,-37.6,149.163
436,-37.6,149.163
437,-37.6,149.163
438,-37.6,149.163
439,-37.6,149.163
440,-37.6,149.163
441,-37.6,149.163
442,-37.6,149.163
443,-37.6,149.163
444,-37.6,149.163
445,-37.6,149.163
446,-37.6,149.163
447,-37.6,149.163
448,-37.6,149.163
449,-37.6,149.163
450,-37.6,149.163
451,-37.6,149.163
452,-37.6,149.163
453,-37.6,149.163
454,-37.6,149.163
455,-37.6,149.163
456,-37.6,149.163
457,-37.6,149.163
458,-37.6,149.163
459,-37.6,149.163
460,-37.6,149.163
461,-37.6,149.163
462,-37.6,149.163
463,-37.6,149.163
464,-37.6,149.163
465,-37.6,149.163
466,24.9333,117.9833
467,24.9333,117.9833
468,24.9333,117.9833
469,24.9333,117.9833
470,36.483,51.983
471,36.483,51.983
472,36.483,51.983
473,36.483,51.983
474,36.483,51.983
475,36.483,51.983
476,36.483,51.983
477,36.483,51.983
478,36.483,51.983
479,36.483,51.983
480,36.483,51.983
481,36.483,51.983
482,36.483,51.983
483,36.483,51.983
484,36.483,51.983
485,36.483,51.983
486,36.483,51.983
487,36.483,51.983
488,36.483,51.983
489,36.483,51.983
490,36.483,51.983
491,36.483,51.983
492,36.483,51.983
493,36.483,51.983
494,36.483,51.983
495,36.483,51.983
496,36.483,51.983
497,36.483,51.983
498,36.483,51.983
499,36.483,51.983
500,36.483,51.983
501,36.483,51.983
502,36.483,51.983
503,36.483,51.983
504,36.483,51.983
505,36.483,51.983
506,45.033,-123.967
507,45.033,-123.967
508,45.033,-123.967
509,45.033,-123.967
510,45.033,-123.967
511,45.033,-123.967
512,45.033,-123.967
513,45.033,-123.967
514,45.033,-123.967
515,45.033,-123.967
516,45.033,-123.967
517,27.583,117.35
518,-15.849,-47.903
519,-15.849,-47.903
520,-15.849,-47.903
521,-15.849,-47.903
522,-15.849,-47.903
523,-15.849,-47.903
524,-15.849,-47.903
525,22.063,106.843
526,22.063,106.843
527,22.063,106.843
528,22.063,106.843
529,22.063,106.843
530,22.063,106.843
531,22.063,106.843
532,22.063,106.843
533,26.42,117.3
534,34.8167,108.1333
535,24.775,107.7333333
536,34.243,106.415
537,34.243,106.415
538,34.243,106.415
539,34.243,106.415
540,34.243,106.415
541,34.243,106.415
542,34.243,106.415
543,34.243,106.415
544,34.243,106.415
545,34.243,106.415
546,34.243,106.415
547,34.243,106.415
548,27.42,117.67
549,27.42,117.67
550,27.42,117.67
551,27.42,117.67
552,27.42,117.67
553,27.42,117.67
554,27.42,117.67
555,27.42,117.67
556,27.42,117.67
557,27.42,117.67
558,27.42,117.67
559,27.42,117.67
560,24.4167,117.6167
561,24.4167,117.6167
562,22.883,114.483
563,22.883,114.483
564,25.1167,116.5
565,25.1167,116.5
566,25.6,119.142
567,25.6,119.142
568,25.6,119.142
569,25.6,119.142
570,26.37,117.99
571,26.37,117.99
572,26.37,117.99
573,26.37,117.99
574,27.85,117.533
575,27.85,117.533
576,27.85,117.533
577,27.85,117.533
578,27.85,117.533
579,27.85,117.533
580,27.85,117.533
581,27.85,117.533
582,27.85,117.533
583,27.85,117.533
584,27.85,117.533
585,27.85,117.533
586,27.85,117.533
587,27.85,117.533
588,27.85,117.533
589,27.85,117.533
590,27.85,117.533
591,27.85,117.533
