"ID","Lat","Lon"
284,48.0167,7.0167
285,48.0167,7.0167
286,53.2333,-4.0167
287,53.2333,-4.0167
288,53.2333,-4.0167
289,53.2333,-4.0167
290,22.733,112.167
291,22.733,112.167
292,45.3833,127.5333
293,44.7333,-0.7667
294,44.7333,-0.7667
295,-31.245,-54.082
296,25.049,118.042
297,25.049,118.042
298,25.049,118.042
299,26.815,117.125
300,27.4721,117.1914
301,27.4721,117.1914
302,27.702,118.372
303,26.1,118.2
304,26.1,118.2
305,26.1,118.2
306,26.1,118.2
307,25.082,118.226
308,24.9951,117.9368
309,24.9236,117.8172
310,25.26,117.62
311,23.609,117.409
312,23.609,117.409
313,23.609,117.409
314,26.34375,119.559
315,38.25,106.25
316,38.25,106.25
317,38.25,106.25
318,38.25,106.25
319,38.25,106.25
320,38.25,106.25
321,38.25,106.25
322,20.35,110.017
323,20.35,110.017
324,20.35,110.017
325,20.35,110.017
326,24.683,118.494
327,23.583,117.033
328,23.583,117.033
329,23.583,117.033
330,25.323,118.32
331,37.5917,111.375
332,26.073,116.594
333,26.073,116.594
334,25.85,118.1833
335,25.85,118.1833
336,24.914,117.503
337,26.208,117.525
338,25.033,116.187
339,25.033,116.187
340,25.033,116.187
341,25.29,117.69
