"ID","Lat","Lon"
295,25.518,117.947
296,25.518,117.947
297,25.518,117.947
298,25.518,117.947
299,25.518,117.947
300,25.518,117.947
301,25.518,117.947
302,26.546,117.922
303,26.546,117.922
304,21.4581,105.1447
305,21.4581,105.1447
306,21.4581,105.1447
307,21.4581,105.1447
308,21.4581,105.1447
309,21.4581,105.1447
310,24.742,117.475
311,26.5167,116.2667
312,26.5167,116.2667
313,26.5167,116.2667
314,-4.733,12.017
315,64.05,20.3667
316,64.05,20.3667
317,64.05,20.3667
318,10.217,76.217
319,10.217,76.217
320,10.217,76.217
321,10.217,76.217
322,10.217,76.217
323,10.217,76.217
324,10.217,76.217
325,10.217,76.217
326,10.217,76.217
327,10.217,76.217
328,10.217,76.217
329,10.217,76.217
330,10.217,76.217
331,10.217,76.217
332,10.217,76.217
333,10.217,76.217
334,10.217,76.217
335,10.217,76.217
336,25.6686,101.8586
337,25.517,119.783
338,25.517,119.783
339,26.3,116.7
340,26.3,116.7
341,26.3,116.7
342,29.6333,106.6833
343,25.517,119.783
344,25.517,119.783
345,29.4972,117.8322
346,25.6,118.617
347,27.642,117.333
348,27.642,117.333
349,27.642,117.333
350,27.642,117.333
351,27.642,117.333
352,27.642,117.333
353,27.642,117.333
354,27.642,117.333
355,27.642,117.333
356,27.642,117.333
357,25.3,118.35
358,22.017,107.167
359,22.017,107.167
360,22.017,107.167
361,22.017,107.167
362,22.017,107.167
363,22.017,107.167
364,22.017,107.167
365,22.017,107.167
366,24.933,118
367,24.933,118
368,24.933,118
369,-35.2,-71.1
370,21.9631,106.66
371,26.609,116.79
372,28.433,118.967
373,28.433,118.967
374,28.433,118.967
375,36.1,118.11
376,60.5,16.9
377,43.7261,-121.6169
378,43.7261,-121.6169
379,43.7261,-121.6169
380,43.8116,-121.6734
381,43.8116,-121.6734
382,43.8116,-121.6734
383,53.5,-112
384,53.5,-112
385,53.5,-112
386,53.5,-112
387,53.5,-112
388,53.5,-112
389,53.5,-112
390,53.5,-112
391,53.5,-112
392,53.5,-112
393,53.5,-112
394,53.5,-112
395,53.5,-112
396,53.5,-112
397,53.5,-112
398,27,117.87
399,27,117.87
400,27,117.87
401,27,117.87
402,27,117.87
403,27,117.87
404,27,117.87
405,27,117.87
406,27,117.87
407,54.3167,-0.5833
408,54.3167,-0.5833
409,57.1167,-4.75
410,57.1167,-4.75
411,54.25,-0.5
412,54.25,-0.5
413,51.6167,-3.6167
414,51.6167,-3.6167
415,51.6,-3.75
416,57.5667,-3.0833
417,57.5667,-3.0833
418,22.0494,106.8689
419,10.433,-86.9833
420,10.433,-86.9833
421,45.4038,-121.8243
422,41.4,-7.1
423,41.4,-7.1
424,41.4,-7.1
425,41.4,-7.1
426,41.4,-7.1
427,41.4,-7.1
428,41.4,-7.1
429,41.4,-7.1
430,41.4,-7.1
431,41.4,-7.1
432,41.4,-7.1
433,41.4,-7.1
434,41.4,-7.1
435,41.4,-7.1
436,41.4,-7.1
437,23.5,112.1667
438,23.5,112.1667
439,18.45,-66.167
440,18.45,-66.167
441,18.45,-66.167
442,18.45,-66.167
443,18.45,-66.167
444,18.45,-66.167
445,18.45,-66.167
446,18.45,-66.167
447,18.45,-66.167
448,18.45,-66.167
449,18.45,-66.167
450,18.45,-66.167
451,18.45,-66.167
452,18.45,-66.167
453,18.45,-66.167
454,18.45,-66.167
455,10.4333,-86.9833
456,10.4333,-86.9833
457,10.4333,-86.9833
458,26.8,116.784
459,27.642,117.333
460,27.642,117.333
461,27.642,117.333
462,27.642,117.333
463,27.642,117.333
464,27.642,117.333
465,27.642,117.333
466,27.642,117.333
467,27.642,117.333
468,27.642,117.333
469,27.642,117.333
470,27.642,117.333
471,26,118
472,20.4122,-89.7536
473,-22.76,-43.67
474,-22.76,-43.67
475,-22.76,-43.67
476,-22.76,-43.67
477,-22.76,-43.67
478,36.483,51.983
479,36.483,51.983
480,36.483,51.983
481,50.7833,10.2167
482,50.7833,10.2167
483,50.7833,10.2167
484,22.733,112.167
485,22.733,112.167
486,22.733,112.167
487,22.733,112.167
488,45.3833,127.5333
489,25.667,101.85
490,48.7386,6.3139
491,48.7386,6.3139
492,48.7386,6.3139
493,44.7333,-0.7667
494,44.7333,-0.7667
495,5.089,117.6422
496,5.089,117.6422
497,5.089,117.6422
498,5.089,117.6422
499,5.089,117.6422
500,5.089,117.6422
501,5.089,117.6422
502,5.089,117.6422
503,5.089,117.6422
504,5.089,117.6422
505,5.089,117.6422
506,5.089,117.6422
507,5.089,117.6422
508,5.089,117.6422
509,-31.245,-54.082
510,-31.245,-54.082
511,-31.245,-54.082
512,-31.245,-54.082
513,-31.245,-54.082
514,-31.245,-54.082
515,25.049,118.042
516,25.049,118.042
517,25.049,118.042
518,24.819,116.409
519,24.819,116.409
520,26.815,117.125
521,27.4721,117.1914
522,27.4721,117.1914
523,26,117.816
524,26,117.816
525,23.7,111.3833
526,23.7,111.3833
527,23.7,111.3833
528,23.7,111.3833
529,27.702,118.372
530,22.1667,106.8333
531,26.1,118.2
532,26.1,118.2
533,26.1,118.2
534,26.1,118.2
535,25.082,118.226
536,24.9951,117.9368
537,24.9236,117.8172
538,25.26,117.62
539,23.609,117.409
540,23.609,117.409
541,23.609,117.409
542,27.642,117.333
543,27.642,117.333
544,26.2643,118.9854
545,26.2643,118.9854
546,26.34375,119.559
547,38.25,106.25
548,38.25,106.25
549,38.25,106.25
550,38.25,106.25
551,38.25,106.25
552,38.25,106.25
553,38.25,106.25
554,20.35,110.017
555,20.35,110.017
556,20.35,110.017
557,20.35,110.017
558,20.35,110.017
559,20.35,110.017
560,20.35,110.017
561,20.35,110.017
562,24.683,118.494
563,23.583,117.033
564,23.583,117.033
565,23.583,117.033
566,25.323,118.32
567,25.58,119.8
568,-1.9492,103.251
569,-1.9492,103.251
570,-1.9492,103.251
571,-1.9492,103.251
572,26.16,117.54
573,26.558,118
574,26.24,116.63
575,37.5917,111.375
576,37.5917,111.375
577,26.88,118.31
578,26.073,116.594
579,26.073,116.594
580,25.85,118.1833
581,25.85,118.1833
582,24.914,117.503
583,26.208,117.525
584,25.033,116.187
585,25.033,116.187
586,25.033,116.187
587,26.627,118.167
588,26.627,118.167
589,26.627,118.167
590,26.627,118.167
591,26.627,118.167
592,26.627,118.167
593,26.627,118.167
594,26.627,118.167
595,26.627,118.167
596,25.29,117.69
